Data,Sentimento,Decisão,Preço Unitário,Qtd. Ações,Valor Investido,Caixa Livre,Patrimônio Total,Lucro/Prejuízo,Resumo da Notícia
2026-01-14,POSITIVO,COMPRA,31.08,338,10503.45,21.06,10524.51,,"Ibovespa ignora Nova York e sobe mais de 1% com impulso de 'blue chips' Entre os principais avanços do dia estão as ações da Petrobras, que acompanham a valorização do petróleo no mercado internacional | Por que a Petrobras é a maior alta do Ibovespa hoje? As ações ordinárias da petrolífera registravam alta próxima de 6%, impulsionando o Ibovespa"
2026-01-15,NEGATIVO,VENDA,31.52,0,0.0,10674.56,10674.56,150.05,"Petróleo pesa sobre Petrobras, mas Vale e Itaú seguram o Ibovespa Oscilação reflete queda do petróleo no exterior e alta de ações de peso, após recorde do índice na véspera | Ibovespa resiste à Petrobras, fecha em leve alta e bate novo recorde Ações da Smart Fit lideraram baixas do índice, com tombo de mais de 8%"
2026-01-20,POSITIVO,COMPRA,32.06,332,10644.52,30.04,10674.56,,"Ibovespa descola de Nova York e sobe com impulso de Petrobras e bancos Principais índices acionários dos Estados Unidos entraram nesta terça-feira, 20, no modo ""venda América"""
2026-01-21,POSITIVO,MANTIDO (Comprado),32.93,332,10932.74,30.04,10962.78,,"Com apenas três ações em baixa, Ibovespa tem maior alta diária em um ano Na máxima do dia, índice avançava 2,7%; Petrobras subia mais de 5%"
2026-01-26,POSITIVO,MANTIDO (Comprado),35.03,332,11630.37,30.04,11660.4,,"Ibovespa opera de lado após recordes; Vale e Petrobras sobem Principal índice acionário abriu em leve alta, mas vem oscilando em torno da estabilidade com juros no radar | Se eu tivesse investido R$ 1 mil na Petrobras no começo do ano, teria quanto hoje? Quem comprou o papel na abertura do dia 2 de janeiro de 2026 ganhou uma valorização líquida de 11,20%"
2026-01-29,POSITIVO,MANTIDO (Comprado),36.73,332,12193.71,30.04,12223.74,,"Ibovespa renova máxima aos 186 mil com Copom, Vale e Petrobras Logo na abertura, o principal índice acionário da B3 subiu quase 1% e renovou o recorde de pontuação da sessão passada"
2026-02-02,NEGATIVO,VENDA,37.0,0,0.0,12315.45,12315.45,1640.89,"Carnaval e dividendos: veja quais empresas pagam proventos em fevereiro Petrobras lidera a agenda, que também traz bancos e empresas de energia | Ibovespa perde força, mesmo com NY em alta: Petrobras pesa Entre as maiores altas, a Vale (VALE3), ação de maior peso do índice, subia, assim como os bancos, o que ajuda a sustentar o índice no azul | Ibovespa supera queda da Petrobras e fecha em alta de 0,8% As ações de Vale e dos bancos deram impulso ao principal índice acionário, que voltou a subir apesar da queda dos papéis da Petrobras"
2026-02-04,NEGATIVO,MANTIDO (Zerado),36.9,0,0.0,12315.45,12315.45,,"Ibovespa recua após recorde com apenas seis ações em alta; veja quais são O principal índice da B3 abriu em queda, voltando ao patamar dos 184 mil pontos, com bancos e Petrobras operando no vermelho | Investidores embolsam lucros após rali e Ibovespa cai mais de 2% Índice devolve parte dos ganhos após recorde e volta aos 181 mil pontos com pressão principalmente dos bancos e da Petrobras"
2026-02-10,POSITIVO,COMPRA,37.22,330,12283.03,32.42,12315.45,,"Produção da Petrobras cresce 19% no 4º trimestre, puxada pelo pré-sal Em relação ao terceiro trimestre, houve uma ligeira queda relacionada a campos maduros e paradas de manutenção"
2026-02-11,POSITIVO,MANTIDO (Comprado),37.54,330,12387.2,32.42,12419.63,,"Comprou ou não comprou? Entenda a polêmica aquisição da Petrobras na Namíbia Formalização do negócio depende do envio de documentos legais e da aprovação ministerial no país africano | Ibovespa volta a subir forte e se reaproxima dos 190 mil pontos Ações que pressionaram a bolsa na véspera, como Vale e Petrobras, hoje dão impulso ao índice | Ibovespa bate marca histórica de 190 mil pontos Índice é impulsionado por ações da Vale, Petrobras e bancos, papéis de maior peso da carteira | Ibovespa bate 11° recorde de fechamento no ano após chegar aos 189 mil pontos Impulsionado por Vale e Petrobras, índice subiu 2,03% e renovou a máxima intradiária, sustentado por forte entrada de capital estrangeiro"
2026-02-12,NEGATIVO,VENDA,36.66,0,0.0,12129.89,12129.89,-185.56,"Ibovespa acompanha NY e firma queda com pressão de Petrobras e bancos Em Wall Street, os principais índices perderam força e passaram a cair | Ibovespa cai forte e opera abaixo dos 188 mil pontos com pressão da Petrobras Ações da Vale, que freavam parte das perdas do índice nesta quinta, 13, também passaram a cair às vésperas da divulgação do balanço de 4° trimestre"
2026-02-18,NEGATIVO,MANTIDO (Zerado),36.99,0,0.0,12129.89,12129.89,,"Ibovespa firma queda com tombo da Vale no pós-carnaval Após abrir instável na volta do feriado, índice recua 0,52% com queda firme da Vale, apesar do avanço da Petrobras e do exterior positivo"
2026-02-19,NEGATIVO,MANTIDO (Zerado),37.16,0,0.0,12129.89,12129.89,,"Ibovespa sobe com Petrobras em dia marcado por tensão entre EUA e Irã Por outro lado, Vale recua e investidores também digerem dados do IBC-Br e monitoram indicadores dos Estados Unidos | Ibovespa sobe mais de 1% com Petrobras e apenas 9 ações em baixa; dólar cai Ações das petroleiras avançam, acompanhando a alta nos preços do petróleo no mercado internacional diante das tensões entre EUA e Irã | Ibovespa fecha em alta de 1,35% com Petrobras e retoma os 188 mil pontos Ações do setor bancário também impulsionaram o índice, em um pregão marcado por forte fluxo de capital externo"
2026-02-20,NEGATIVO,MANTIDO (Zerado),37.46,0,0.0,12129.89,12129.89,,"Ibovespa cai e perde os 188 mil pontos com pressão de 'blue chips' Índice cai com Petrobras, Vale e grandes bancos em baixa, enquanto investidores monitoram dados de PIB e inflação nos EUA"
2026-02-23,NEGATIVO,MANTIDO (Zerado),38.34,0,0.0,12129.89,12129.89,,"Ibovespa apaga perdas e passa a subir com ganhos da Petrobras Já o dólar ampliou a queda frente ao real e, às 11h43, a moeda registrava queda de 0,55%, cotado a R$ 5,148 | Sem direção definida, Ibovespa toca os 191 mil pontos pela primeira vez Índice é pressionado por bancos, mas ganha impulso da Vale e da Petrobras nos negócios de hoje | Ibovespa acelera queda após bater marca histórica de 191 mil pontos Apesar da alta da Petrobras, Ibovespa voltou a recuar no início da tarde desta segunda, 23,, em meio às incertezas comerciais com as tarifas dos EUA"
2026-02-24,POSITIVO,COMPRA,39.4,307,12096.26,33.63,12129.89,,"Ibovespa sobe quase 1% e retoma os 190 mil pontos O movimento é de recomposição: sobem as ações da Vale, Petrobras e dos grandes bancos, que lideram a recuperação após as perdas nesta segunda, 23 | Ibovespa sobe mais de 1% e renova recorde; dólar cai para R$ 5,14 Principal índice acionário renova máximas intradiárias com apoio de Petrobras, Vale e Bancos, enquanto dólar mantém menor patamar em quase 2 anos"
2026-02-25,NEGATIVO,VENDA,38.77,0,0.0,11936.06,11936.06,-193.83,"Ibovespa vira e passa cair após superar os 192 mil pontos Papéis como Petrobras e grandes bancos passaram a operar no vermelho, puxando o principal índice da B3 para baixo"
2026-02-26,NEGATIVO,MANTIDO (Zerado),39.38,0,0.0,11936.06,11936.06,,"Nvidia fatura, em um trimestre, quase o dobro da receita da Vale em um ano Cifra também supera vendas da Petrobras nos nove primeiros meses de 2025 | Ibovespa recua para os 190 mil pontos com baixas de Vale e Petrobras Às 10h29, o principal índice acionário da B3 recuava 0,27%, aos 190.726 pontos, após fechar em leve queda na véspera | Vale (VALE3) e Petrobras (PETR4) pressionam Ibovespa; dólar sobe a R$ 5,13 Ações da mineradora recuam em torno de 1,5% nesta quinta-feira (26), mas ainda acumulam alta de mais de 22% no ano; Petrobras cai com queda do petróleo"
2026-03-02,NEGATIVO,MANTIDO (Zerado),41.14,0,0.0,11936.06,11936.06,,"Dividendos: veja quais empresas pagam proventos em março Vale e Petrobras lideram a agenda, que também traz bancos e empresas de siderurgia | Petrobras salta mais de 6% em Nova York com disparada do petróleo Alta no pré-mercado antecipa possível reação forte na B3 após escalada de conflitos no Oriente Médio envolvendo Estados Unidos, Israel e Irã | Ações da Petrobras e PRIO disparam no Ibovespa com conflitos no Irã Petrolíferas são destaque de alta em abertura negativa para o índice de referência do mercado acionário brasileiro | Após virada, Ibovespa fecha em alta de 0,3% com impulso de Petrobras As petroleiras lideraram os ganhos ao longo da sessão, acompanhando o avanço das cotações internacionais da commodity | Ibovespa fecha em alta com avanço da Petrobras após ataque ao Irã; dólar sobe Volatilidade global levou à interrupção no fluxo de navios no Estreito de Ormuz e fez petróleo saltar mais de 7%; PRIO subiu 5,12%"
2026-03-03,NEGATIVO,MANTIDO (Zerado),40.4,0,0.0,11936.06,11936.06,,"PRIO é favorita de analistas para crise no Irã e desbanca Petrobras Para BTG e XP, empresa tem mais chances de capturar alta do preço do petróleo | Ibovespa tomba mais de 3% em dia de forte aversão a risco; apenas petroleiras avançam Índice iniciou o dia pressionado por preocupações sobre conflito no Oriente Médio e estendeu as perdas após abertura negativa das bolsas americanas, mas se afastou das mínimas no início da tarde devido à alta mais intensa das ações da Petrobras | Com guerra no radar, seleção de ações para março reduz risco Setor financeiro, empresas de serviços públicos e exportadoras de commodities, entre elas a Petrobras, estão entre as indicações | Ação da Vale tomba 4% com maior aversão a risco nos mercados; Petrobras tem teve alta Papéis da mineradora caem na contramão dos preços do minério de ferro em Dalian"
2026-03-04,NEGATIVO,MANTIDO (Zerado),39.98,0,0.0,11936.06,11936.06,,"Petrobras freia alta do Ibovespa, com petróleo em baixa no exterior O principal índice da B3 subia 0,65%, aos 184.291 pontos, abaixo da máxima intradiária, de mais de 186 mil pontos | Ibovespa mantém alta, mas Petrobras não acompanha virada do petróleo e recua O movimento da estatal contrasta com o de outras empresas do setor, como Prio (PRIO3), que passou a registrar ganhos com a virada da commodity | Ibovespa recupera parte das perdas com Irã e fecha em alta de 1,2% Principal índice acionário da B3 fechou em alta de mais de 1% e retomou o patamar dos 185 mil pontos, apesar de Vale e Petrobras"
2026-03-05,NEGATIVO,MANTIDO (Zerado),41.34,0,0.0,11936.06,11936.06,,"Desemprego no Brasil e nos EUA e balanço da Petrobras: o que move os mercados O ambiente permanece sensível aos desdobramentos do conflito no Oriente Médio, que entra no sexto dia envolvendo Estados Unidos, Israel e Irã | Por que a Petrobras cai mesmo com o petróleo em alta no mercado? Os preços do petróleo voltaram a disparar mais de 3%, mas apenas as demais petroleiras estão surfando as novas altas nesta quinta-feira, 5 | Ibovespa volta a cair; Petrobras recua, mesmo com alta do petróleo O conflito entre Israel, EUA e Irã, que entrou no 6° dia nesta quinta, segue no radar do mercado diante dos novos ataques de mísseis e drones na região do Golfo | Petrobras: conselho aprova proposta de R$ 8,1 bilhões em dividendos Proposta será votada em assembleia em abril e pode elevar total pago em 2025 para R$ 41,2 bilhões | Petrobras reverte prejuízo no 4º tri e compensa recuo do petróleo com produção Estatal registrou lucro líquido atribuível aos acionistas de R$ 15,6 bilhões"
2026-03-06,NEGATIVO,MANTIDO (Zerado),42.67,0,0.0,11936.06,11936.06,,"Petrobras sobe 6% no Brasil e nos EUA com balanço e petróleo em alta Os ADRs da companhia sobem mais de 6%, assim como as ações no mercado brasileiro; em paralelo petróleo dispara ao maior nível em dois anos | ADRs da Petrobras sobem mais de 2% após balanço e disparada do petróleo A companhia registrou lucro líquido atribuível aos acionistas de R$ 15,6 bilhões no período, revertendo o prejuízo de R$ 17 bilhões apurado um ano antes | Petrobras responde se combustível vai ficar mais caro com alta do petróleo Presidente da estatal afirma que a companhia está preparada para enfrentar a volatilidade do mercado global"
2026-03-09,NEGATIVO,MANTIDO (Zerado),41.74,0,0.0,11936.06,11936.06,,"Petroleira de Eike Batista, OGX estreou em ano recorde do barril Petroleira conseguiu levantar R$ 6,7 bilhões no IPO em 2008, que foi considerado o maior da história do mercado brasileiro até aquele momento | Petróleo a US$ 100: quando a gasolina vai ficar mais cara no Brasil? Conflito no Oriente Médio pressiona petróleo e já aparece no preço nas bombas americanas. No Brasil, o repasse no preço depende da Petrobras | Ibovespa recua, mas petroleiras limitam queda; dólar vira e cai para R$ 5,22 As ações da Petrobras avançam mais de 2% no início do pregão, mas Prio é o destaque da sessão diante da alta do petróleo | Ibovespa zera perdas com forte avanço da Petrobras; dólar mantém queda O desempenho da bolsa brasileira é relativamente melhor do que o observado em outros mercados internacionais | Petrobras sobe com disparada do petróleo: é hora de comprar a ação? Barril encosta em US$ 120 com risco no Estreito de Ormuz e reacende o interesse dos investidores pela petroleira brasileira"
2026-03-12,NEGATIVO,MANTIDO (Zerado),44.01,0,0.0,11936.06,11936.06,,"O que acontece se a Petrobras não repassar a alta do petróleo aos combustíveis? Diante da forte alta do petróleo, o congelamento dos preços, ou não, tem efeitos que vão além do bolso dos motoristas brasileiros | Petrobras, PRIO, Brava e PetroReconcavo: ações de petroleiras reagem às medidas do governo Governo vai retirar PIS/Cofins do diesel e criar de imposto sobre exportação de petróleo"
2026-03-13,NEGATIVO,MANTIDO (Zerado),44.27,0,0.0,11936.06,11936.06,,"Ibovespa apaga ganhos com blue chips em queda; dólar vira para alta O principal índice acionário da B3 perdeu força com a queda de ações de peso do índice, como Vale, Petrobras e grandes bancos que aceleraram as perdas | Petroleiras operam sem direção única mesmo com virada do petróleo Segundo analistas, empresas ainda digerem impactos das medidas do governo e anúncio feito nesta sexta, 13, pela Petrobras, de aumento do diesel"
2026-03-16,POSITIVO,COMPRA,45.23,263,11895.97,40.09,11936.06,,"Ibovespa sobe 2% com blue chips; Petrobras avança mesmo com petróleo em queda Nos Estados Unidos, as bolsas também abriram em forte alta, enquanto os preços do petróleo recuam e investidores acompanham os desdobramentos da guerra no Irã | Ibovespa avança 1% e busca os 180 mil pontos com Vale, Petrobras e bancos Nos Estados Unidos, as bolsas também abriram em forte alta, enquanto os preços do petróleo recuam | Ibovespa fecha em alta de 1,2%, próximo dos 180 mil pontos; dólar cai para R$ 5,23 As chamadas blue chips, como Petrobras, Vale e bancos, estão entre os avanços, impulsionando o índice para o campo positivo"
2026-03-17,POSITIVO,MANTIDO (Comprado),46.07,263,12116.5,40.09,12156.59,,"Três motivos para ter ações de Petrobras, segundo o BTG Banco elevou recomendação para compra e fixou preço-alvo de US$ 21 por ADR | Ibovespa sobe mais de 1% mesmo com dúvidas sobre corte de juros; dólar cai Blue chips dão suporte novamente ao movimento de recuperação da bolsa brasileira, com destaque para as ações da Petrobras que avançam com o petróleo em alta | Ibovespa reduz alta, puxado por Vale e Itaú; dólar vai a R$ 5,19 Por outro lado, as ações de Petrobras (PETR3 e PETR4) seguem no campo positivo, impulsionando a alta do Ibovespa | Ibovespa volta a subir forte com Petrobras; dólar cede e vai a R$ 5,18 Os papéis da Petrobras seguiam em alta, com PETR3 subindo 2,75% e PETR4 avançando 3,20%, acompanhando a valorização do petróleo"
2026-03-18,NEGATIVO,VENDA,46.56,0,0.0,12286.32,12286.32,350.26,"Em 2018, greve dos caminhoneiros derrubou Ibovespa e Petrobras caiu 26% Paralisação interrompeu o transporte de combustíveis, alimentos e insumos em todo o país"
2026-03-19,NEGATIVO,MANTIDO (Zerado),46.16,0,0.0,12286.32,12286.32,,Ibovespa recua apesar da alta da Petrobras; dólar zera ganhos Investidores estão precificando menos cortes de juros nos Estados Unidos e em outras grandes economias neste ano após o tom cauteloso dos BCs
2026-03-24,NEGATIVO,MANTIDO (Zerado),45.87,0,0.0,12286.32,12286.32,,"Ibovespa zera perdas com desempenho da Petrobras, que sobe mais de 3% A Brava Energia (BRAV3) e a Prio (PRIO3) também avançam acompanhando a recuperação dos preços do petróleo no mercado internacional | Ibovespa fecha em leve alta com Petrobras; dólar sobe com incerteza sobre guerra Principal índice acionário da B3 subiu 0,32%, aos 182.509 pontos após sessão volátil; enquanto o dólar avançou 0,27%, a R$ 5,254"
2026-03-27,NEGATIVO,MANTIDO (Zerado),49.08,0,0.0,12286.32,12286.32,,"Ibovespa zera perdas e sobe com Vale e Petrobras; dólar vira e cai Os ativos domésticos inverteram os sinais da abertura no início da tarde do pregão desta sexta-feira, 27 | Ibovespa oscila e volta a cair, apesar da Petrobras; dólar mantém queda A sessão é marcada por volatilidade, com investidores reagindo a um ambiente ainda carregado de incertezas e maior aversão ao risco por conta da guerra no Irã"
2026-03-30,POSITIVO,COMPRA,49.39,248,12249.94,36.38,12286.32,,"Ibovespa sobe mais de 1% com Vale, Petrobras e bancos; dólar recua Após queda na sexta, mercado reage com alta disseminada, enquanto investidores monitoram guerra no Oriente Médio e avanço do petróleo"
2026-04-01,NEGATIVO,VENDA,48.64,0,0.0,12097.93,12097.93,-188.39,"Ibovespa acompanha exterior e opera em alta, mesmo com tombo da Petrobras A melhora do apetite por risco sustenta os mercados, mesmo com incertezas e sinais mistos sobre o rumo do conflito no Irã | Ibovespa zera ganhos pressionado por queda de mais de 3% da Petrobras Apesar de a estatal ter elevado o preço médio de venda do querosene de aviação, os papéis da companhia são pressionados pela baixa dos preços do petróleo | Ibovespa oscila entre estabilidade e ganhos moderados com Petrobras em forte queda Mercado opera em compasso de espera diante das incertezas geopolíticas entre EUA, Israel e Irã | Ibovespa sobe após sinalizações de Trump sobre Irã e apesar de queda da Petrobras Queda dos preços do petróleo no mercado internacional pressiona ações da companhia"
2026-04-02,NEGATIVO,MANTIDO (Zerado),47.34,0,0.0,12097.93,12097.93,,Ibovespa tem sessão volátil e fecha estável com incertezas sobre guerra no Irã Ações da Petrobras sobem mais de 2% com disparada do petróleo
2026-04-03,POSITIVO,COMPRA,47.34,255,12072.46,25.48,12097.93,,Petrobras é consenso das carteiras de abril e desbanca PRIO Carteiras mostram convergência em torno dos setores de energia e bancos tradicionais
2026-04-06,NEGATIVO,VENDA,48.43,0,0.0,12374.65,12374.65,276.72,"Ibovespa fecha estável após pregão instável com incertezas sobre cessar-fogo entre EUA e Irã Encerrando perto da estabilidade (+0,06%), aos 188.162 pontos, alta das ações da Petrobras ajudou a segurar um movimento mais negativo do índice"
2026-04-07,NEGATIVO,MANTIDO (Zerado),44.1,0,0.0,12374.65,12374.65,,"Mudança na Petrobras coloca novo nome na disputa pelo comando do conselho Guilherme Mello é indicado para vaga no colegiado e também para eventual comando, enquanto presidência atual é interina | Petróleo WTI tomba 15% após trégua de Trump; Petrobras derrete em NY Com o acordo com o Irã, Estreito de Ormuz será reaberto durante o período de cessar-fogo de duas semanas"
2026-04-08,NEGATIVO,MANTIDO (Zerado),46.9,0,0.0,12374.65,12374.65,,"Petrobras tomba na bolsa, mas petróleo barato pode jogar a favor da empresa Queda após trégua entre EUA e Irã reduz receitas no curto prazo, mas abre espaço para ganhos operacionais e estratégicos | Ibovespa sai da máxima, com Petrobras em queda, mas mantém alta relevante Petrolífera é ação de peso da carteira do índice e recua com tombo do barril do petróleo no exterior | Ibovespa reduz alta após recorde intradiário com nova tensão no Oriente Médio Movimento ocorre mesmo diante da forte queda das ações da Petrobras | Ações da Prio e da Petrobras lideram perdas no setor com tombo nos preços do petróleo Papéis de petrolíferas recuam nesta quarta-feira, em reação ao anúncio de trégua entre EUA e Irã de duas semanas feito por Donald Trump"
2026-04-10,NEGATIVO,MANTIDO (Zerado),49.08,0,0.0,12374.65,12374.65,,Petrobras paga US$ 450 milhões à Petronas por 100% na Bacia de Campos Compra de fatia da Petronas reforça controle total da estatal nos ativos na Bacia de Campos
2026-04-13,NEGATIVO,MANTIDO (Zerado),48.94,0,0.0,12374.65,12374.65,,Ibovespa recua com tensões no Oriente Médio e pressão nos juros futuros; Petrobras limita perdas Alta das ações da Petrobras com disparada do petróleo ameniza perdas do principal índice da B3 | Petrobras encontra hidrocarbonetos no pré-sal da Bacia de Campos Descoberta em bloco exploratório reforça estratégia de recomposição de reservas em áreas de fronteira
2026-04-16,NEGATIVO,MANTIDO (Zerado),45.87,0,0.0,12374.65,12374.65,,"Acionistas da Petrobras aprovam orçamento de R$ 114 bi para 2026, diz jornal Proposta de investimentos para o próximo ano foi aprovada com ampla maioria, e acionistas também deram aval às demonstrações financeiras da estatal referentes a 2025 | Ibovespa cai na contramão do exterior e da Petrobras; dólar opera estável a R$ 4,99 Bolsas americanas ignoram incertezas sobre conflito no Oriente Médio e renovam máximas; petróleo volta a subir com impasse na guerra, o que deu impulso aos papéis da Petrobras no pregão"
2026-04-17,NEGATIVO,MANTIDO (Zerado),46.6,0,0.0,12374.65,12374.65,,"Ibovespa fecha abaixo dos 196 mil pontos com tombo de Petrobras após Irã anunciar reabertura de Ormuz Demais ""blue chips"" também não ofereceram suporte expressivo para o índice subir | Petrobras, Prio e Brava caem até 7% e limitam alta do Ibovespa O movimento do mercado reflete o anúncio feito pelo Irã nesta sexta-feira de reabrir totalmente o Estreito de Ormuz, após semanas de restrições | Ibovespa perde fôlego com Petrobras em queda de 7%; dólar reduz perdas O Ibovespa se afastou das máximas e, por volta das 11h50, passou a cair, depois de subir quase 1% na abertura | Ibovespa cai abaixo dos 196 mil pontos com tombo da Petrobras e recua 0,81% na semana A bolsa brasileira repetiu o movimento dos últimos pregões e encerrou no negativo, em linha com a queda do petróleo após a reabertura do Estreito de Ormuz | Ibovespa cai com recuo de 4,9% da Petrobras após reabertura do Estreito de Ormuz Petróleo perdeu mais de 9% após o Irã anunciar que a passagem marítima está novamente aberta ao tráfego comercial; dólar caiu a R$ 4,98"
2026-04-20,NEGATIVO,MANTIDO (Zerado),47.0,0,0.0,12374.65,12374.65,,"Ibovespa avança com apoio de Petrobras em meio a novas tensões no Oriente Médio Preocupações com o fornecimento de petróleo após o novo fechamento do Estreito de Ormuz pelo Irã impulsionaram os preços da commodity no exterior e favoreceram as petrolíferas | Ibovespa sobe em sessão volátil com avanço da Petrobras Disparada dos preços do petróleo no exterior impulsiona os papéis da estatal | Petrobras impulsiona Ibovespa com disparada do petróleo; dólar segue abaixo de R$ 5 Entre os destaques do pregão, as ações de petroleiras lideram os ganhos acompanhando a alta dos preços do petróleo no mercado internacional | Por que a Petrobras pode estar torcendo para o preço do petróleo cair Para Drew Crawford, queda da commodity solucionaria impasse na empresa em relação à paridade internacional do diesel | Ibovespa fecha em leve alta com suporte de Petrobras; dólar segue abaixo de R$ 5 O índice Dow Jones fechou praticamente estável, com queda de 0,01%, enquanto S&P recuou 0,24% e Nasdaq caiu 0,26%"
2026-04-21,POSITIVO,COMPRA,47.0,263,12360.39,14.26,12374.65,,"Por que o Bank of America decidiu elevar a recomendação da Petrobras para compra Papéis da petroleira brasileira em Nova York acumulam valorização de 75% neste ano, e analistas do banco avaliam que ainda ‘não é tarde para entrar na onda'"
2026-04-22,NEGATIVO,VENDA,47.36,0,0.0,12469.94,12469.94,95.29,"Ibovespa intensifica queda e vai a 192 mil pontos após feriado em meio a incertezas sobre guerra no Oriente Médio Desempenho da bolsa brasileira é inferior aos demais mercados emergentes, com a maior parte das ações em baixa, enquanto os papéis da Petrobras ajudam a limitar a queda do índice | Petrobras sobe, mas Ibovespa é pressionado por Vale e bancos; dólar cai para R$ 4,96 A trégua entre Estados Unidos e Irã continua evitando uma deterioração mais aguda na percepção de risco global | Por que o Ibovespa cai mais de 1% hoje enquanto as bolsas de NY sobem? Petrobras avança com a alta do petróleo, mas sem força para impedir a queda do principal índice acionário da B3, que ampliou as perdas nesta quarta, 22"
2026-04-23,NEGATIVO,MANTIDO (Zerado),47.5,0,0.0,12469.94,12469.94,,"Ibovespa perde os 192 mil pontos em meio à piora da percepção de risco Ações da Petrobras sobem com ganhos do petróleo, enquanto papéis de bancos e da Vale cedem | Ibovespa perde força com Petrobras, mesmo com Brent acima de US$ 100 Leitura é que, apesar de incertezas em torno da guerra, governos ainda devem convergir para uma solução, o que reduziria prêmio geopolítico que vinha sustentando ações de commodities na bolsa brasileira | Petrobras e Prio lideram ganhos de petroleiras na América Latina em 2026 Rali do petróleo no ano eleva valor de mercado de petroleiras na região, mas impacto varia conforme hedge, regulação e exposição ao Brent"
2026-04-24,NEGATIVO,MANTIDO (Zerado),47.22,0,0.0,12469.94,12469.94,,"Por que o Ibovespa está caindo? Bolsa descola de NY e dólar se mantém em R$ 5 Diante da queda no petróleo, as ações das petrolíferas recuam, com destaque para as ações da Petrobras (PETR3 e PETR4)"
